Designator,Mid X,Mid Y,Rotation,Layer
OSC1_17,145.81,-59.255,180.0,top
OSC1_16,126.784,-135.368,180.0,top
OSC1_15,164.836,-109.997,180.0,top
OSC1_14,145.81,-135.368,180.0,top
OSC1_13,164.836,-84.626,180.0,top
OSC1_12,183.862,-59.255,180.0,top
OSC1_11,107.758,-109.997,180.0,top
OSC1_10,164.836,-135.368,180.0,top
OSC1_9,126.784,-84.626,180.0,top
OSC1_8,145.81,-84.626,180.0,top
OSC1_7,107.758,-135.368,180.0,top
OSC1_6,107.758,-84.626,180.0,top
OSC1_5,183.862,-109.997,180.0,top
OSC1_4,107.758,-59.255,180.0,top
OSC1_3,126.784,-59.255,180.0,top
OSC1_2,183.862,-84.626,180.0,top
OSC1,145.81,-109.997,180.0,top
R1_20,159.233,-114.04,180.0,top
R1_19,121.181,-63.298,180.0,top
R1_18,178.259,-63.298,180.0,top
R1_17,140.207,-88.669,180.0,top
R1_16,140.207,-139.411,180.0,top
R1_15,140.207,-114.04,180.0,top
R1_14,121.181,-139.411,180.0,top
R1_13,159.233,-88.669,180.0,top
R1_12,159.233,-139.411,180.0,top
R1_11,102.155,-139.411,180.0,top
R1_10,178.259,-88.669,180.0,top
R1_9,102.155,-63.298,180.0,top
R1_8,140.207,-63.298,180.0,top
R1_7,121.181,-88.669,180.0,top
R1_6,102.155,-88.669,180.0,top
R1_5,178.259,-139.411,180.0,top
R1_4,102.155,-114.04,180.0,top
R1_3,178.259,-114.04,180.0,top
R1_2,159.233,-63.298,180.0,top
R1,121.181,-114.04,180.0,top
R2_20,119.807,-107.577,90.0,top
R2_19,157.859,-82.206,90.0,top
R2_18,119.807,-56.835,90.0,top
R2_17,100.781,-107.577,90.0,top
R2_16,138.833,-107.577,90.0,top
R2_15,157.859,-132.948,90.0,top
R2_14,138.833,-132.948,90.0,top
R2_13,138.833,-56.835,90.0,top
R2_12,176.885,-56.835,90.0,top
R2_11,176.885,-132.948,90.0,top
R2_10,157.859,-107.577,90.0,top
R2_9,100.781,-132.948,90.0,top
R2_8,119.807,-132.948,90.0,top
R2_7,119.807,-82.206,90.0,top
R2_6,100.781,-56.835,90.0,top
R2_5,176.885,-107.577,90.0,top
R2_4,138.833,-82.206,90.0,top
R2_3,100.781,-82.206,90.0,top
R2_2,176.885,-82.206,90.0,top
R2,157.859,-56.835,90.0,top
R3_20,119.807,-80.428,270.0,top
R3_19,176.885,-131.17,270.0,top
R3_18,100.781,-131.17,270.0,top
R3_17,157.859,-55.057,270.0,top
R3_16,119.807,-131.17,270.0,top
R3_15,138.833,-105.799,270.0,top
R3_14,100.781,-55.057,270.0,top
R3_13,138.833,-55.057,270.0,top
R3_12,157.859,-131.17,270.0,top
R3_11,138.833,-131.17,270.0,top
R3_10,176.885,-105.799,270.0,top
R3_9,119.807,-105.799,270.0,top
R3_8,100.781,-80.428,270.0,top
R3_7,176.885,-80.428,270.0,top
R3_6,157.859,-105.799,270.0,top
R3_5,176.885,-55.057,270.0,top
R3_4,119.807,-55.057,270.0,top
R3_3,100.781,-105.799,270.0,top
R3_2,157.859,-80.428,270.0,top
R3,138.833,-80.428,270.0,top
R4_20,177.024,-87.125,270.0,top
R4_19,119.946,-137.867,270.0,top
R4_18,138.972,-61.754,270.0,top
R4_17,138.972,-137.867,270.0,top
R4_16,100.92,-87.125,270.0,top
R4_15,177.024,-61.754,270.0,top
R4_14,119.946,-87.125,270.0,top
R4_13,119.946,-112.496,270.0,top
R4_12,119.946,-61.754,270.0,top
R4_11,138.972,-112.496,270.0,top
R4_10,138.972,-87.125,270.0,top
R4_9,100.92,-61.754,270.0,top
R4_8,157.998,-61.754,270.0,top
R4_7,157.998,-112.496,270.0,top
R4_6,157.998,-87.125,270.0,top
R4_5,177.024,-137.867,270.0,top
R4_4,157.998,-137.867,270.0,top
R4_3,100.92,-112.496,270.0,top
R4_2,177.024,-112.496,270.0,top
R4,100.92,-137.867,270.0,top
R5_20,105.769,-85.339,90.0,top
R5_19,105.769,-136.081,90.0,top
R5_18,143.821,-136.081,90.0,top
R5_17,124.795,-136.081,90.0,top
R5_16,162.847,-85.339,90.0,top
R5_15,181.873,-110.71,90.0,top
R5_14,143.821,-110.71,90.0,top
R5_13,143.821,-85.339,90.0,top
R5_12,181.873,-85.339,90.0,top
R5_11,124.795,-85.339,90.0,top
R5_10,105.769,-59.968,90.0,top
R5_9,181.873,-136.081,90.0,top
R5_8,162.847,-136.081,90.0,top
R5_7,162.847,-59.968,90.0,top
R5_6,105.769,-110.71,90.0,top
R5_5,124.795,-110.71,90.0,top
R5_4,162.847,-110.71,90.0,top
R5_3,181.873,-59.968,90.0,top
R5_2,124.795,-59.968,90.0,top
R5,143.821,-59.968,90.0,top
R6_20,119.946,-85.347,90.0,top
R6_19,177.024,-85.347,90.0,top
R6_18,138.972,-85.347,90.0,top
R6_17,100.92,-59.976,90.0,top
R6_16,177.024,-59.976,90.0,top
R6_15,119.946,-59.976,90.0,top
R6_14,177.024,-136.089,90.0,top
R6_13,138.972,-110.718,90.0,top
R6_12,100.92,-110.718,90.0,top
R6_11,138.972,-136.089,90.0,top
R6_10,157.998,-110.718,90.0,top
R6_9,100.92,-136.089,90.0,top
R6_8,177.024,-110.718,90.0,top
R6_7,100.92,-85.347,90.0,top
R6_6,157.998,-136.089,90.0,top
R6_5,157.998,-85.347,90.0,top
R6_4,119.946,-136.089,90.0,top
R6_3,157.998,-59.976,90.0,top
R6_2,138.972,-59.976,90.0,top
R6,119.946,-110.718,90.0,top
R7_20,124.795,-87.125,270.0,top
R7_19,105.769,-137.867,270.0,top
R7_18,124.795,-61.754,270.0,top
R7_17,124.795,-137.867,270.0,top
R7_16,162.847,-87.125,270.0,top
R7_15,105.769,-112.496,270.0,top
R7_14,181.873,-137.867,270.0,top
R7_13,162.847,-61.754,270.0,top
R7_12,162.847,-112.496,270.0,top
R7_11,181.873,-61.754,270.0,top
R7_10,181.873,-112.496,270.0,top
R7_9,181.873,-87.125,270.0,top
R7_8,143.821,-61.754,270.0,top
R7_7,124.795,-112.496,270.0,top
R7_6,105.769,-61.754,270.0,top
R7_5,143.821,-87.125,270.0,top
R7_4,162.847,-137.867,270.0,top
R7_3,105.769,-87.125,270.0,top
R7_2,143.821,-137.867,270.0,top
R7,143.821,-112.496,270.0,top
R8_20,112.494,-85.716,270.0,top
R8_19,112.494,-60.345,270.0,top
R8_18,169.572,-111.087,270.0,top
R8_17,112.494,-111.087,270.0,top
R8_16,131.52,-111.087,270.0,top
R8_15,188.598,-60.345,270.0,top
R8_14,112.494,-136.458,270.0,top
R8_13,188.598,-85.716,270.0,top
R8_12,188.598,-111.087,270.0,top
R8_11,131.52,-85.716,270.0,top
R8_10,150.546,-111.087,270.0,top
R8_9,131.52,-136.458,270.0,top
R8_8,169.572,-60.345,270.0,top
R8_7,169.572,-136.458,270.0,top
R8_6,188.598,-136.458,270.0,top
R8_5,150.546,-136.458,270.0,top
R8_4,150.546,-60.345,270.0,top
R8_3,150.546,-85.716,270.0,top
R8_2,131.52,-60.345,270.0,top
R8,169.572,-85.716,270.0,top
R9_20,130.595,-85.716,270.0,top
R9_19,111.569,-136.458,270.0,top
R9_18,130.595,-111.087,270.0,top
R9_17,168.647,-60.345,270.0,top
R9_16,111.569,-85.716,270.0,top
R9_15,130.595,-60.345,270.0,top
R9_14,168.647,-85.716,270.0,top
R9_13,111.569,-60.345,270.0,top
R9_12,149.621,-60.345,270.0,top
R9_11,149.621,-85.716,270.0,top
R9_10,149.621,-136.458,270.0,top
R9_9,187.673,-85.716,270.0,top
R9_8,149.621,-111.087,270.0,top
R9_7,187.673,-60.345,270.0,top
R9_6,187.673,-136.458,270.0,top
R9_5,130.595,-136.458,270.0,top
R9_4,187.673,-111.087,270.0,top
R9_3,168.647,-111.087,270.0,top
R9_2,111.569,-111.087,270.0,top
R9,168.647,-136.458,270.0,top
U1_20,182.981,-52.263,90.0,top
U1_19,182.981,-103.005,90.0,top
U1_18,125.903,-52.263,90.0,top
U1_17,163.955,-52.263,90.0,top
U1_16,125.903,-77.634,90.0,top
U1_15,144.929,-128.376,90.0,top
U1_14,125.903,-128.376,90.0,top
U1_13,144.929,-52.263,90.0,top
U1_12,106.877,-128.376,90.0,top
U1_11,182.981,-128.376,90.0,top
U1_10,163.955,-103.005,90.0,top
U1_9,163.955,-77.634,90.0,top
U1_8,106.877,-103.005,90.0,top
U1_7,144.929,-77.634,90.0,top
U1_6,106.877,-52.263,90.0,top
U1_5,182.981,-77.634,90.0,top
U1_4,163.955,-128.376,90.0,top
U1_3,106.877,-77.634,90.0,top
U1_2,125.903,-103.005,90.0,top
U1,144.929,-103.005,90.0,top
U2_20,103.36,-60.861,180.0,top
U2_19,122.386,-86.232,180.0,top
U2_18,160.438,-86.232,180.0,top
U2_17,160.438,-111.603,180.0,top
U2_16,179.464,-111.603,180.0,top
U2_15,179.464,-86.232,180.0,top
U2_14,141.412,-136.974,180.0,top
U2_13,179.464,-60.861,180.0,top
U2_12,103.36,-136.974,180.0,top
U2_11,160.438,-60.861,180.0,top
U2_10,160.438,-136.974,180.0,top
U2_9,141.412,-111.603,180.0,top
U2_8,122.386,-111.603,180.0,top
U2_7,179.464,-136.974,180.0,top
U2_6,141.412,-60.861,180.0,top
U2_5,122.386,-136.974,180.0,top
U2_4,141.412,-86.232,180.0,top
U2_3,103.36,-111.603,180.0,top
U2_2,103.36,-86.232,180.0,top
U2,122.386,-60.861,180.0,top
U3_20,168.254,-138.956,270.0,top
U3_19,111.176,-113.585,270.0,top
U3_18,168.254,-113.585,270.0,top
U3_17,168.254,-88.214,270.0,top
U3_16,130.202,-88.214,270.0,top
U3_15,187.28,-88.214,270.0,top
U3_14,111.176,-88.214,270.0,top
U3_13,168.254,-62.843,270.0,top
U3_12,111.176,-62.843,270.0,top
U3_11,187.28,-138.956,270.0,top
U3_10,130.202,-113.585,270.0,top
U3_9,130.202,-138.956,270.0,top
U3_8,187.28,-62.843,270.0,top
U3_7,187.28,-113.585,270.0,top
U3_6,111.176,-138.956,270.0,top
U3_5,149.228,-88.214,270.0,top
U3_4,149.228,-138.956,270.0,top
U3_3,149.228,-62.843,270.0,top
U3_2,149.228,-113.585,270.0,top
U3,130.202,-62.843,270.0,top
U4_20,183.872669,-62.005,180.0,top
U4_19,164.846669,-138.118,180.0,top
U4_18,107.768669,-87.376,180.0,top
U4_17,126.794669,-62.005,180.0,top
U4_16,183.872669,-138.118,180.0,top
U4_15,183.872669,-112.747,180.0,top
U4_14,126.794669,-87.376,180.0,top
U4_13,164.846669,-112.747,180.0,top
U4_12,145.820669,-62.005,180.0,top
U4_11,145.820669,-138.118,180.0,top
U4_10,164.846669,-87.376,180.0,top
U4_9,107.768669,-112.747,180.0,top
U4_8,107.768669,-138.118,180.0,top
U4_7,145.820669,-112.747,180.0,top
U4_6,145.820669,-87.376,180.0,top
U4_5,107.768669,-62.005,180.0,top
U4_4,164.846669,-62.005,180.0,top
U4_3,126.794669,-138.118,180.0,top
U4_2,126.794669,-112.747,180.0,top
U4,183.872669,-87.376,180.0,top
U5_20,109.501,-60.345,270.0,top
U5_19,166.579,-60.345,270.0,top
U5_18,185.605,-136.458,270.0,top
U5_17,147.553,-85.716,270.0,top
U5_16,166.579,-85.716,270.0,top
U5_15,185.605,-85.716,270.0,top
U5_14,147.553,-60.345,270.0,top
U5_13,166.579,-111.087,270.0,top
U5_12,185.605,-60.345,270.0,top
U5_11,147.553,-111.087,270.0,top
U5_10,109.501,-85.716,270.0,top
U5_9,109.501,-111.087,270.0,top
U5_8,185.605,-111.087,270.0,top
U5_7,147.553,-136.458,270.0,top
U5_6,128.527,-60.345,270.0,top
U5_5,128.527,-136.458,270.0,top
U5_4,128.527,-111.087,270.0,top
U5_3,166.579,-136.458,270.0,top
U5_2,109.501,-136.458,270.0,top
U5,128.527,-85.716,270.0,top
